cyperus lupulinus; cyperus filiculmis,cyperaceae,CYPFIL,native,5,1,sedge,perennial,great plains flat sedge; slender sand sedge
cyperus lupulinus; cyperus filiculmis,cyperaceae,CYPLUP,native,5,1,sedge,perennial,great plains flat sedge; slender sand sedge
cyperus odoratus; cyperus engelmannii; cyperus ferruginescens,cyperaceae,CYPENG,native,2,-1,sedge,annual,rusty flat sedge; false rusty nut sedge; rusty nut sedge
cyperus odoratus; cyperus engelmannii; cyperus ferruginescens,cyperaceae,CYPFER,native,2,-1,sedge,annual,rusty flat sedge; false rusty nut sedge; rusty nut sedge
cyperus odoratus; cyperus engelmannii; cyperus ferruginescens,cyperaceae,CYPODO,native,2,-1,sedge,annual,rusty flat sedge; false rusty nut sedge; rusty nut sedge
cyperus schweinitzii; cyperus schweinitzii; cyperus x mesochorus,cyperaceae,CYPSCH,native,5,1,sedge,perennial,sand flat sedge; rough sand sedge
cyperus schweinitzii; cyperus x mesochorus,cyperaceae,CYPMES,native,5,1,sedge,perennial,sand flat sedge; rough sand sedge
cyperus squarrosus; cyperus inflexus,cyperaceae,CYPINF,native,4,-2,sedge,annual,awned flat sedge
cyperus squarrosus; cyperus inflexus,cyperaceae,CYPSQU,native,4,-2,sedge,annual,awned flat sedge
cyperus strigosus,cyperaceae,CYPSTR,native,1,-1,sedge,perennial,straw-color flat sedge; long-scaled nut sedge
cypripedium acaule,orchidaceae,CYPACA,native,10,-1,forb,perennial,pink ladys-slipper; moccasin flower
cypripedium arietinum,orchidaceae,CYPARI,native,10,-1,forb,perennial,ram-head ladys-slipper; rams head ladys slipper
cypripedium candidum,orchidaceae,CYPCAN,native,10,-2,forb,perennial,small white ladys-slipper; white ladys slipper
cypripedium parviflorum; ,orchidaceae,CYPPAR,native,10,-1,forb,perennial,yellow ladys-slipper; 
cypripedium parviflorum var. makasin; ,orchidaceae,CYPPARM,native,10,-1,forb,perennial,yellow ladys-slipper; 
cypripedium parviflorum var. parviflorum; cypripedium calceolus parviflorum,orchidaceae,CYPCALA,native,10,-1,forb,perennial,yellow ladys-slipper; small yellow ladys slipper
cypripedium parviflorum var. parviflorum; cypripedium calceolus parviflorum,orchidaceae,CYPPARA,native,10,-1,forb,perennial,yellow ladys-slipper; small yellow ladys slipper
cypripedium parviflorum var. pubescens; cypripedium calceolus pubescens,orchidaceae,CYPCALU,native,10,-1,forb,perennial,yellow ladys-slipper; large yellow ladys slipper
cypripedium parviflorum var. pubescens; cypripedium calceolus pubescens,orchidaceae,CYPPARU,native,10,-1,forb,perennial,yellow ladys-slipper; large yellow ladys slipper
cypripedium reginae,orchidaceae,CYPREG,native,10,-1,forb,perennial,showy ladys-slipper; showy ladys slipper
cypripedium x andrewsii; ,orchidaceae,CYPAND,native,10,-1,forb,perennial,
cypripedium x andrewsii var. andrewsii; ,orchidaceae,CYPANDA,native,10,-1,forb,perennial,
cypripedium x andrewsii var. favillianum; ,orchidaceae,CYPANDF,native,10,-1,forb,perennial,
cystopteris bulbifera,dryopteridaceae,CYSBUL,native,8,-1,fern,perennial,bulblet bladder fern; bulblet fern
cystopteris fragilis; ,dryopteridaceae,CYSFRA,native,10,1,fern,perennial,brittle bladder fern; 
cystopteris protrusa; cystopteris fragilis protrusa,dryopteridaceae,CYSFRAP,native,6,-1,fern,perennial,lowland bladder fern; fragile fern
cystopteris protrusa; cystopteris fragilis protrusa,dryopteridaceae,CYSPRO,native,6,-1,fern,perennial,lowland bladder fern; fragile fern
cystopteris tenuis; cystopteris fragilis mackayi,dryopteridaceae,CYSFRAM,native,10,2,fern,perennial,mackays bladder fern; mackays fragile fern
cystopteris tenuis; cystopteris fragilis mackayi,dryopteridaceae,CYSTEN,native,10,2,fern,perennial,mackays bladder fern; mackays fragile fern
dactylis glomerata,poaceae,DACGLO,non-native,0,1,grass,perennial,orchard grass
dalea candida; petalostemum candidum,fabaceae,DALCAN,native,9,2,forb,perennial,white prairie-clover; white prairie clover
dalea candida; petalostemum candidum,fabaceae,PETCAN,native,9,2,forb,perennial,white prairie-clover; white prairie clover
dalea enneandra,fabaceae,DALENN,non-native,0,2,forb,annual,sailpod dalea
dalea foliosa; petalostemum foliosum,fabaceae,DALFOL,native,10,2,forb,perennial,leafy prairie-clover; leafy prairie clover
dalea foliosa; petalostemum foliosum,fabaceae,PETFOL,native,10,2,forb,perennial,leafy prairie-clover; leafy prairie clover
dalea leporina,fabaceae,DALLEP,non-native,0,1,forb,annual,fox-tail prairie-clover; foxtail dalea
dalea purpurea; petalostemum purpureum,fabaceae,DALPUR,native,9,2,forb,perennial,purple prairie-clover; purple prairie clover
dalea purpurea; petalostemum purpureum,fabaceae,PETPUR,native,9,2,forb,perennial,purple prairie-clover; purple prairie clover
danthonia spicata,poaceae,DANSPI,native,3,2,grass,perennial,poverty oat grass
dasiphora fruticosa; potentilla fruticosa,rosaceae,DASFRU,native,10,-1,shrub,perennial,golden-hardhack; shrubby cinquefoil
dasiphora fruticosa; potentilla fruticosa,rosaceae,POTFRU,native,10,-1,shrub,perennial,golden-hardhack; shrubby cinquefoil
dasistoma macrophylla; seymeria macrophylla,scrophulariaceae,DASMAC,native,8,1,forb,perennial,mullein-foxglove; mullein foxglove
dasistoma macrophylla; seymeria macrophylla,scrophulariaceae,SEYMAC,native,8,1,forb,perennial,mullein-foxglove; mullein foxglove
datura stramonium,solanaceae,DATSTR,non-native,0,2,forb,annual,jimsonweed; jimson weed
datura stramonium var. stramonium; datura stramonium,solanaceae,DATSTRS,non-native,0,2,forb,annual,jimsonweed; jimson weed
datura stramonium var. tatula; datura stramonium,solanaceae,DATSTRT,non-native,0,2,forb,annual,jimsonweed; jimson weed
datura wrightii; datura innoxia,solanaceae,DATINN,non-native,0,1,forb,perennial,sacred thorn-apple; angels trumpet
datura wrightii; datura innoxia,solanaceae,DATWRI,non-native,0,1,forb,perennial,sacred thorn-apple; angels trumpet
daucus carota,apiaceae,DAUCAR,non-native,0,2,forb,biennial,queen annes lace; queen annes lace
decodon verticillatus,lythraceae,DECVER,native,8,-2,shrub,perennial,swamp-loosestrife; swamp loosestrife
delphinium tricorne,ranunculaceae,DELTRI,native,10,2,forb,perennial,dwarf larkspur
dendrolycopodium obscurum; lycopodium obscurum,lycopodiaceae,DENOBS,native,10,1,fern,perennial,princess-pine; ground pine
dendrolycopodium obscurum; lycopodium obscurum,lycopodiaceae,LYCOBS,native,10,1,fern,perennial,princess-pine; ground pine
deparia acrostichoides; athyrium thelypterioides,dryopteridaceae,ATHTHE,native,10,0,fern,perennial,silvery-spleenwort; silvery spleenwort
deparia acrostichoides; athyrium thelypterioides,dryopteridaceae,DEPACR,native,10,0,fern,perennial,silvery-spleenwort; silvery spleenwort
deschampsia caespitosa ; deschampsia caespitosa glauca,poaceae,DESCAE,native,10,-1,grass,perennial,tufted hair grass
deschampsia caespitosa ; deschampsia caespitosa glauca,poaceae,DESCAEG,native,10,-1,grass,perennial,tufted hair grass
deschampsia flexuosa; ,poaceae,DESFLE,native,10,2,grass,perennial,wavy hair grass; 
descurainia pinnata ssp. brachycarpa; descurainia pinnata brachycarpa,brassicaceae,DESPIN,non-native,0,2,forb,annual,tansy mustard
descurainia pinnata ssp. brachycarpa; descurainia pinnata brachycarpa,brassicaceae,DESPINB,non-native,0,2,forb,annual,tansy mustard
descurainia sophia,brassicaceae,DESSOP,non-native,0,2,forb,annual,flixweed
desmanthus illinoensis,fabaceae,DESILI,native,3,1,forb,perennial,prairie bundle-flower; illinois sensitive plant
desmodium canadense,fabaceae,DESCAA,native,4,1,forb,perennial,showy tick-trefoil; showy tick trefoil
desmodium canescens,fabaceae,DESCAS,native,9,2,forb,perennial,hoary tick-trefoil; hoary tick trefoil
desmodium ciliare,fabaceae,DESCIL,native,10,2,forb,perennial,hairy tick-trefoil; hairy tick trefoil
desmodium cuspidatum,fabaceae,DESCUS,native,6,2,forb,perennial,bracted tick-trefoil; bracted tick trefoil
desmodium cuspidatum var. cuspidatum; desmodium cuspidatum,fabaceae,DESCUSC,native,6,2,forb,perennial,bracted tick-trefoil; bracted tick trefoil
desmodium cuspidatum var. longifolium; desmodium cuspidatum longifolium,fabaceae,DESCUSL,native,6,2,forb,perennial,bracted tick-trefoil; hairy bracted tick trefoil
desmodium glabellum,fabaceae,DESGLA,native,5,2,forb,perennial,smooth tick-trefoil; smooth tick trefoil
desmodium glutinosum,fabaceae,DESGLU,native,5,2,forb,perennial,pointed tick-trefoil; pointed tick trefoil
desmodium illinoense,fabaceae,DESILL,native,6,2,forb,perennial,illinois tick-trefoil; illinois tick trefoil
desmodium marilandicum,fabaceae,DESMAR,native,7,2,forb,perennial,small-leaf tick-trefoil; small-leaved tick trefoil
desmodium nudiflorum; desmodium nudiflorum,fabaceae,DESNUD,native,9,2,forb,perennial,bare-stem tick-trefoil; bare-stemmed tick trefoil
desmodium obtusum; desmodium rigidum,fabaceae,DESOBT,native,9,2,forb,perennial,stiff tick-trefoil; stiff tick trefoil
desmodium obtusum; desmodium rigidum,fabaceae,DESRIG,native,9,2,forb,perennial,stiff tick-trefoil; stiff tick trefoil
desmodium paniculatum,fabaceae,DESPAN,native,6,1,forb,perennial,panicled-leaf tick-trefoil; panicled tick trefoil
desmodium rotundifolium,fabaceae,DESROT,native,9,2,forb,perennial,round-leaf tick-trefoil; round-leaved tick trefoil
desmodium sessilifolium,fabaceae,DESSES,native,8,2,forb,perennial,sessile-leaf tick-trefoil; sessile-leaved tick trefoil
dianthus armeria,caryophyllaceae,DIAARM,non-native,0,2,forb,annual,deptford pink
dianthus barbatus,caryophyllaceae,DIABAR,non-native,0,2,forb,perennial,sweet william
dianthus deltoides,caryophyllaceae,DIADEL,non-native,0,1,forb,perennial,maiden pink
dianthus plumarius,poaceae,DIAPLU,non-native,0,2,forb,perennial,garden pink
diarrhena americana,poaceae,DIAAME,native,10,2,grass,perennial,american beakgrass; beak grass
dicentra canadensis,fumariaceae,DICCAN,native,8,2,forb,perennial,squirrel corn
dicentra cucullaria,fumariaceae,DICCUC,native,6,2,forb,perennial,dutchmans-breeches; dutchmans breeches
dichanthelium acuminatum; panicum implicatum; panicum auburne; panicum lindheimeri; panicum praecocius; panicum subvillosum; panicum villosissimum; panicum villosissimum pseudopubescens,poaceae,DICACU,native,2,0,grass,perennial,tapered rosette grass; old-field panic grass; red-brown panic grass; smooth woolly panic grass; long-haired panic grass; downy panic grass; false white-haired panic grass
dichanthelium acuminatum; panicum implicatum; panicum auburne; panicum lindheimeri; panicum praecocius; panicum subvillosum; panicum villosissimum; panicum villosissimum pseudopubescens,poaceae,PANPRA,native,2,0,grass,perennial,tapered rosette grass; old-field panic grass; red-brown panic grass; smooth woolly panic grass; long-haired panic grass; downy panic grass; false white-haired panic grass
dichanthelium acuminatum; panicum implicatum; panicum auburne; panicum lindheimeri; panicum praecocius; panicum subvillosum; panicum villosissimum; panicum villosissimum pseudopubescens,poaceae,PANAUB,native,2,0,grass,perennial,tapered rosette grass; old-field panic grass; red-brown panic grass; smooth woolly panic grass; long-haired panic grass; downy panic grass; false white-haired panic grass
dichanthelium acuminatum; panicum implicatum; panicum auburne; panicum lindheimeri; panicum praecocius; panicum subvillosum; panicum villosissimum; panicum villosissimum pseudopubescens,poaceae,PANVIL,native,2,0,grass,perennial,tapered rosette grass; old-field panic grass; red-brown panic grass; smooth woolly panic grass; long-haired panic grass; downy panic grass; false white-haired panic grass
dichanthelium acuminatum; panicum implicatum; panicum auburne; panicum lindheimeri; panicum praecocius; panicum subvillosum; panicum villosissimum; panicum villosissimum pseudopubescens,poaceae,PANIMP,native,2,0,grass,perennial,tapered rosette grass; old-field panic grass; red-brown panic grass; smooth woolly panic grass; long-haired panic grass; downy panic grass; false white-haired panic grass
dichanthelium acuminatum; panicum implicatum; panicum auburne; panicum lindheimeri; panicum praecocius; panicum subvillosum; panicum villosissimum; panicum villosissimum pseudopubescens,poaceae,PANSUB,native,2,0,grass,perennial,tapered rosette grass; old-field panic grass; red-brown panic grass; smooth woolly panic grass; long-haired panic grass; downy panic grass; false white-haired panic grass
dichanthelium acuminatum; panicum implicatum; panicum auburne; panicum lindheimeri; panicum praecocius; panicum subvillosum; panicum villosissimum; panicum villosissimum pseudopubescens,poaceae,PANVILP,native,2,0,grass,perennial,tapered rosette grass; old-field panic grass; red-brown panic grass; smooth woolly panic grass; long-haired panic grass; downy panic grass; false white-haired panic grass
dichanthelium acuminatum; panicum implicatum; panicum auburne; panicum lindheimeri; panicum praecocius; panicum subvillosum; panicum villosissimum; panicum villosissimum pseudopubescens,poaceae,PANLIN,native,2,0,grass,perennial,tapered rosette grass; old-field panic grass; red-brown panic grass; smooth woolly panic grass; long-haired panic grass; downy panic grass; false white-haired panic grass
dichanthelium boreale; panicum boreale,poaceae,DICBOR,native,10,0,grass,perennial,northern rosette grass; northern panic grass
dichanthelium boreale; panicum boreale,poaceae,PANBOR,native,10,0,grass,perennial,northern rosette grass; northern panic grass
dichanthelium clandestinum; panicum clandestinum,poaceae,DICCLA,native,6,-1,grass,perennial,deer-tongue rosette grass; deer-tongue grass
dichanthelium clandestinum; panicum clandestinum,poaceae,PANCLA,native,6,-1,grass,perennial,deer-tongue rosette grass; deer-tongue grass
dichanthelium commutatum; panicum commutatum ashei,poaceae,DICCOM,native,10,0,grass,perennial,variable rosette grass; ashes panic grass
dichanthelium commutatum; panicum commutatum ashei,poaceae,PANCOMS,native,10,0,grass,perennial,variable rosette grass; ashes panic grass
dichanthelium depauperatum; panicum depauperatum,poaceae,DICDEP,native,7,2,grass,perennial,starved rosette grass; starved panic grass
dichanthelium depauperatum; panicum depauperatum,poaceae,PANDEP,native,7,2,grass,perennial,starved rosette grass; starved panic grass
dichanthelium dichotomum; panicum lucidum; panicum microcarpon,poaceae,DICDIC,native,10,0,grass,perennial,cypress rosette grass; forked panic grass; bog panic grass; small-fruited panic grass
dichanthelium dichotomum; panicum lucidum; panicum microcarpon,poaceae,PANLUC,native,10,0,grass,perennial,cypress rosette grass; forked panic grass; bog panic grass; small-fruited panic grass
dichanthelium dichotomum; panicum lucidum; panicum microcarpon,poaceae,PANMIC,native,10,0,grass,perennial,cypress rosette grass; forked panic grass; bog panic grass; small-fruited panic grass
dichanthelium latifolium; panicum latifolium,poaceae,DICLAT,native,5,1,grass,perennial,broad-leaf rosette grass; broad-leaved panic grass
dichanthelium latifolium; panicum latifolium,poaceae,PANLAT,native,5,1,grass,perennial,broad-leaf rosette grass; broad-leaved panic grass
dichanthelium leibergii; panicum leibergii,poaceae,DICLEI,native,10,1,grass,perennial,leibergs rosette grass; prairie panic grass
dichanthelium leibergii; panicum leibergii,poaceae,PANLEI,native,10,1,grass,perennial,leibergs rosette grass; prairie panic grass
dichanthelium linearifolium; panicum linearifolium,poaceae,DICLIN,native,8,2,grass,perennial,narrow-leaf rosette grass ; slender-leaved panic grass
dichanthelium linearifolium; panicum linearifolium,poaceae,PANLIE,native,8,2,grass,perennial,narrow-leaf rosette grass ; slender-leaved panic grass
dichanthelium meridionale; panicum meridionale,poaceae,DICMER,native,8,2,grass,perennial,mat rosette grass; mat panic grass
dichanthelium meridionale; panicum meridionale,poaceae,PANMER,native,8,2,grass,perennial,mat rosette grass; mat panic grass
dichanthelium oligosanthes; panicum oligosanthes; panicum oligosanthes scribnerianum,poaceae,DICOLI,native,4,1,grass,perennial,hellers rosette grass; few-flowered panic grass; scribners panic grass
dichanthelium oligosanthes; panicum oligosanthes; panicum oligosanthes scribnerianum,poaceae,PANOLI,native,4,1,grass,perennial,hellers rosette grass; few-flowered panic grass; scribners panic grass
dichanthelium oligosanthes ; panicum oligosanthes; panicum oligosanthes scribnerianum,poaceae,PANOLIS,native,4,1,grass,perennial,hellers rosette grass; few-flowered panic grass; scribners panic grass
dichanthelium ovale var. addisonii; panicum commonsianum; panicum commonsianum addisonii,poaceae,DICOVA,native,9,1,grass,perennial,egg-leaf rosette grass; commons panic grass; addisons panic grass
dichanthelium ovale var. addisonii; panicum commonsianum; panicum commonsianum addisonii,poaceae,PANCOM,native,9,1,grass,perennial,egg-leaf rosette grass; commons panic grass; addisons panic grass
dichanthelium ovale var. addisonii; panicum commonsianum; panicum commonsianum addisonii,poaceae,PANCOMA,native,9,1,grass,perennial,egg-leaf rosette grass; commons panic grass; addisons panic grass
dichanthelium perlongum; panicum perlongum,poaceae,DICPER,native,10,2,grass,perennial,long-stalk rosette grass; long-stalked panic grass
dichanthelium perlongum; panicum perlongum,poaceae,PANPER,native,10,2,grass,perennial,long-stalk rosette grass; long-stalked panic grass
dichanthelium portoricense; panicum columbianum,poaceae,DICPOR,native,7,1,grass,perennial,hemlock rosette grass; hemlock panic grass
dichanthelium portoricense; panicum columbianum,poaceae,PANCOL,native,7,1,grass,perennial,hemlock rosette grass; hemlock panic grass
dichanthelium sphaerocarpon; panicum sphaerocarpon,poaceae,DICSPH,native,8,1,grass,annual,round-seed rosette grass; round-fruited panic grass
dichanthelium sphaerocarpon; panicum sphaerocarpon,poaceae,PANSPH,native,8,1,grass,annual,round-seed rosette grass; round-fruited panic grass
dichanthelium sphaerocarpon var. isophyllum; panicum polyanthes,poaceae,DICSPHI,native,8,1,grass,perennial,round-seed rosette grass; round-fruited panic grass; small-fruited panic grass
